발표시간,지역,발효시각,해당지역,내용
2025-11-27 13:20,부산·울산·경상남도,(1) 강풍주의보 발표 : 2025년 11월 27일 13시 20분,(1) 강풍주의보 발표 : 울산(울산서부),(1) 강풍주의보 발표 /   o 해제 예고: 27일 저녁(18시~21시)
2025-11-27 14:00,부산·울산·경상남도,(1) 강풍주의보 발표 : 2025년 11월 27일 14시 00분,(1) 강풍주의보 발표 : 경상남도(거제). 부산(부산서부),(1) 강풍주의보 발표 /   o 해제 예고: 27일 저녁(18시~21시)
2025-11-27 14:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 11월 27일 15시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다) /  o 경북남부앞바다(평수구역 제외),(1) 풍랑주의보 발표 /   o 해제 예고: 28일 새벽(03시~06시)
2025-11-27 17:00,부산·울산·경상남도,(1) 강풍주의보 해제 : 2025년 11월 27일 18시 00분,(1) 강풍주의보 해제 : 경상남도(거제). 부산(부산서부). 울산(울산서부),
2025-11-27 20:00,대구·경상북도,(1) 풍랑경보 변경 : 2025년 11월 27일 21시 00분,(1) 풍랑경보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 28일 밤(21시~24시)
2025-11-27 23:40,대구·경상북도,(1) 강풍경보 변경 : 2025년 11월 27일 23시 40분,(1) 강풍경보 변경 : 울릉도.독도,(1) 강풍경보 변경 /   o 해제 예고: 28일 늦은 오후(15시~18시)
2025-11-28 3:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 11월 28일 03시 00분 / (2) 풍랑주의보 해제 : 2025년 11월 28일 04시 00분,(1) 강풍주의보 해제 : 경상북도(영덕. 울진평지. 포항. 경주. 경북북동산지) / (2) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다) /  o 경북남부앞바다(평수구역 제외),
2025-11-28 5:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 11월 28일 06시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 남해동부안쪽먼바다,
2025-11-28 6:00,대구·경상북도,(1) 강풍주의보 변경 : 2025년 11월 28일 06시 00분,(1) 강풍주의보 변경 : 울릉도.독도,(1) 강풍주의보 변경 /   o 해제 예고: 28일 늦은 오후(15시~18시)
2025-11-28 7:00,대구·경상북도,(1) 풍랑주의보 변경 : 2025년 11월 28일 07시 00분,(1) 풍랑주의보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 28일 밤(21시~24시)
2025-11-28 10:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 11월 28일 12시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽바깥먼바다. 남해동부바깥먼바다,
2025-11-28 11:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 11월 28일 12시 00분 / (2) 풍랑주의보 해제 : 2025년 11월 28일 13시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다,
2025-11-29 0:00,대구·경상북도,(1) 풍랑주의보 연장 : 2025년 11월 29일 00시 00분,(1) 풍랑주의보 연장 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 연장 /   o 해제 예고: 29일 새벽(03시~06시)
2025-11-29 4:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 11월 29일 06시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2025-11-30 0:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 11월 30일 02시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 30일 오전(09시~12시)
2025-11-30 7:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 11월 30일 08시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2025-11-30 10:00,대구·경상북도,(1) 건조주의보 발표 : 2025년 11월 30일 10시 00분,(1) 건조주의보 발표 : 경상북도(영덕. 울진평지. 포항. 경북북동산지),
2025-11-30 22:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 11월 30일 22시 00분 / (2) 강풍주의보 발표 : 2025년 11월 30일 22시 00분 / (3) 풍랑주의보 발표 : 2025년 12월 01일 00시 00분,(1) 강풍주의보 발표 : 경상북도(영덕. 울진평지. 경북북동산지) / (2) 강풍주의보 발표 : 울릉도.독도 / (3) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,(1) 강풍주의보 발표 /   o 해제 예고: 1일 오전(09시~12시) / (2) 강풍주의보 발표 /   o 해제 예고: 4일 오전(09시~12시) / (3) 풍랑주의보 발표 /   o 해제 예고: 2일 새벽(03시~06시)
2025-12-01 7:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 01일 07시 00분,(1) 강풍주의보 해제 : 경상북도(영덕. 울진평지. 경북북동산지),
2025-12-01 10:00,대구·경상북도,(1) 건조주의보 발표 : 2025년 12월 01일 10시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 01일 12시 00분,(1) 건조주의보 발표 : 경상북도(경주) / (2) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다,
2025-12-02 0:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 02일 02시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2025-12-02 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2025년 12월 02일 10시 00분,(1) 건조주의보 발표 : 부산. 울산,
2025-12-02 10:00,대구·경상북도,(1) 한파주의보 발표 : 2025년 12월 02일 21시 00분,(1) 한파주의보 발표 : 경상북도(문경. 영주. 봉화평지. 경북북동산지),
2025-12-02 21:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 02일 22시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 02일 22시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다 / (2) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 5일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 5일 늦은 오후(15시~18시)
2025-12-03 1:30,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 03일 02시 30분 / (2) 풍랑주의보 발표 : 2025년 12월 03일 02시 30분,(1) 풍랑주의보 발표 : 남해동부안쪽먼바다 / (2) 풍랑주의보 발표 : 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 4일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 4일 오전(09시~12시)
2025-12-03 2:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 03일 04시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 03일 04시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다 / (2) 풍랑주의보 발표 : 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 4일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 4일 늦은 오후(15시~18시)
2025-12-03 10:00,부산·울산·경상남도,(1) 건조주의보 발표 : 2025년 12월 03일 10시 00분 / (2) 풍랑경보 변경 : 2025년 12월 03일 14시 00분,(1) 건조주의보 발표 : 경상남도(창원. 김해) / (2) 풍랑경보 변경 : 동해남부남쪽바깥먼바다,(2) 풍랑경보 변경 /   o 해제 예고: 4일 늦은 오후(15시~18시)
2025-12-03 10:00,대구·경상북도,(1) 강풍경보 변경 : 2025년 12월 03일 10시 00분 / (2) 건조주의보 발표 : 2025년 12월 03일 10시 00분 / (3) 건조경보 변경 : 2025년 12월 03일 10시 00분 / (4) 풍랑경보 변경 : 2025년 12월 03일 12시 00분,(1) 강풍경보 변경 : 울릉도.독도 / (2) 건조주의보 발표 : 대구(군위 제외) / (3) 건조경보 변경 : 경상북도(울진평지. 포항) / (4) 풍랑경보 변경 : 동해남부북쪽바깥먼바다,(1) 강풍경보 변경 /   o 해제 예고: 5일 오전(09시~12시) / (4) 풍랑경보 변경 /   o 해제 예고: 5일 늦은 오후(15시~18시)
2025-12-03 13:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 03일 13시 00분,(1) 강풍주의보 발표 : 경상북도(울진평지),(1) 강풍주의보 발표 /   o 해제 예고: 3일 밤(21시~24시)
2025-12-03 16:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 03일 16시 00분,(1) 강풍주의보 발표 : 경상북도(영덕. 포항),(1) 강풍주의보 발표 /   o 해제 예고: 3일 밤(21시~24시)
2025-12-03 17:10,부산·울산·경상남도,(1) 풍랑경보 변경 : 2025년 12월 03일 19시 00분,(1) 풍랑경보 변경 : 남해동부바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 4일 오전(09시~12시)
2025-12-03 22:00,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2025년 12월 03일 22시 00분,(1) 풍랑주의보 변경 : 남해동부바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 4일 오전(09시~12시)
2025-12-03 22:00,대구·경상북도,(1) 대설주의보 발표 : 2025년 12월 03일 22시 00분,(1) 대설주의보 발표 : 울릉도.독도,
2025-12-03 23:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 03일 23시 00분,(1) 강풍주의보 해제 : 경상북도(영덕. 울진평지. 포항),
2025-12-04 3:00,부산·울산·경상남도,(1) 풍랑주의보 변경 : 2025년 12월 04일 03시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 04일 05시 00분,(1) 풍랑주의보 변경 : 동해남부남쪽바깥먼바다 / (2) 풍랑주의보 해제 : 남해동부안쪽먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 4일 늦은 오후(15시~18시)
2025-12-04 3:00,대구·경상북도,(1) 강풍주의보 변경 : 2025년 12월 04일 03시 00분 / (2) 풍랑주의보 변경 : 2025년 12월 04일 03시 00분,(1) 강풍주의보 변경 : 울릉도.독도 / (2) 풍랑주의보 변경 : 동해남부북쪽바깥먼바다,(1) 강풍주의보 변경 /   o 해제 예고: 5일 오전(09시~12시) / (2) 풍랑주의보 변경 /   o 해제 예고: 5일 늦은 오후(15시~18시)
2025-12-04 7:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 04일 09시 00분,(1) 풍랑주의보 해제 : 남해동부바깥먼바다,
2025-12-04 7:00,대구·경상북도,(1) 대설주의보 해제 : 2025년 12월 04일 07시 00분,(1) 대설주의보 해제 : 울릉도.독도,
2025-12-04 10:00,대구·경상북도,(1) 한파주의보 해제 : 2025년 12월 04일 10시 00분,(1) 한파주의보 해제 : 경상북도(문경. 영주. 봉화평지),
2025-12-04 11:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 04일 14시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다,
2025-12-04 16:00,부산·울산·경상남도,(1) 풍랑주의보 연장 : 2025년 12월 04일 16시 00분,(1) 풍랑주의보 연장 : 동해남부남쪽바깥먼바다,(1) 풍랑주의보 연장 /   o 해제 예고: 5일 늦은 오후(15시~18시)
2025-12-05 4:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 05일 06시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 5일 낮(12시~15시)
2025-12-05 4:20,대구·경상북도,(1) 대설주의보 발표 : 2025년 12월 05일 04시 20분,(1) 대설주의보 발표 : 울릉도.독도,
2025-12-05 9:00,대구·경상북도,(1) 대설주의보 해제 : 2025년 12월 05일 09시 00분,(1) 대설주의보 해제 : 울릉도.독도,
2025-12-05 10:00,대구·경상북도,(1) 한파주의보 해제 : 2025년 12월 05일 10시 00분,(1) 한파주의보 해제 : 경상북도(경북북동산지),
2025-12-05 11:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 05일 13시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다,
2025-12-05 12:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 05일 14시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽바깥먼바다,
2025-12-05 12:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 05일 12시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 05일 14시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,
2025-12-06 22:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 07일 00시 00분,(1) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 8일 밤(21시~24시)
2025-12-07 23:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 07일 23시 00분 / (2) 강풍주의보 발표 : 2025년 12월 07일 23시 00분,(1) 강풍주의보 발표 : 경상북도(영덕. 울진평지. 경북북동산지) / (2) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 8일 오전(09시~12시) / (2) 강풍주의보 발표 /   o 해제 예고: 8일 늦은 오후(15시~18시)
2025-12-08 3:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 08일 05시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 08일 05시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북북부앞바다) / (2) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 8일 오전(09시~12시) / (2) 풍랑주의보 발표 /   o 해제 예고: 8일 늦은 오후(15시~18시)
2025-12-08 7:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 08일 07시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 08일 09시 00분,(1) 강풍주의보 해제 : 경상북도(영덕. 울진평지. 경북북동산지) / (2) 풍랑주의보 해제 : 동해남부앞바다(경북북부앞바다),
2025-12-08 16:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 08일 16시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 08일 18시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다,
2025-12-08 21:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 08일 23시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽바깥먼바다,
2025-12-10 10:00,대구·경상북도,(1) 건조주의보 해제 : 2025년 12월 10일 10시 00분 / (2) 건조주의보 변경 : 2025년 12월 10일 10시 00분,(1) 건조주의보 해제 : 대구(군위 제외) / (2) 건조주의보 변경 : 경상북도(울진평지. 포항),
2025-12-11 7:00,부산·울산·경상남도,(1) 건조주의보 해제 : 2025년 12월 11일 07시 00분,(1) 건조주의보 해제 : 경상남도(창원. 김해). 부산. 울산,
2025-12-11 7:00,대구·경상북도,(1) 건조주의보 해제 : 2025년 12월 11일 07시 00분,(1) 건조주의보 해제 : 경상북도(영덕. 울진평지. 포항. 경주. 경북북동산지),
2025-12-11 10:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 11일 10시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 11일 12시 00분 / (3) 한파주의보 발표 : 2025년 12월 11일 21시 00분,(1) 강풍주의보 발표 : 울릉도.독도 / (2) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다 / (3) 한파주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 12일 늦은 오후(15시~18시) / (2) 풍랑주의보 발표 /   o 해제 예고: 12일 밤(21시~24시)
2025-12-11 18:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 11일 20시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다) /  o 경북남부앞바다(평수구역 제외),(1) 풍랑주의보 발표 /   o 해제 예고: 12일 늦은 오후(15시~18시)
2025-12-11 20:10,대구·경상북도,(1) 풍랑경보 변경 : 2025년 12월 11일 21시 30분,(1) 풍랑경보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 12일 밤(21시~24시)
2025-12-11 23:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 12일 01시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 13일 새벽(03시~06시)
2025-12-12 1:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 12일 02시 00분,(1) 풍랑주의보 발표 : 경북남부앞바다(평수구역),(1)  풍랑주의보 발표 /   o 해제 예고: 12일 오전(09시~12시)
2025-12-12 2:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 12일 03시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 12일 늦은 오후(15시~18시)
2025-12-12 4:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 12일 06시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 12일 06시 00분,(1) 풍랑주의보 발표 : 남해동부앞바다(부산앞바다. 거제시동부앞바다) / (2) 풍랑주의보 발표 : 남해동부안쪽먼바다. 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 12일 늦은 오후(15시~18시) / (2) 풍랑주의보 발표 /   o 해제 예고: 13일 새벽(03시~06시)
2025-12-12 4:00,대구·경상북도,(1) 풍랑주의보 변경 : 2025년 12월 12일 06시 00분,(1) 풍랑주의보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 12일 밤(21시~24시)
2025-12-12 10:00,대구·경상북도,(1) 한파주의보 해제 : 2025년 12월 12일 10시 00분,(1) 한파주의보 해제 : 울릉도.독도,
2025-12-12 11:00,대구·경상북도,(1) 풍랑주의보 연장 : 2025년 12월 12일 11시 00분,(1) 풍랑주의보 연장 : 경북남부앞바다(평수구역),(1)  풍랑주의보 연장 /   o 해제 예고: 12일 늦은 오후(15시~18시)
2025-12-12 17:50,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 12일 17시 50분,(1) 풍랑주의보 해제 : 부산앞바다(동부평수구역. 서부평수구역),
2025-12-12 18:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 12일 20시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 12일 21시 00분,(1) 풍랑주의보 해제 : 남해동부앞바다(부산앞바다. 거제시동부앞바다) /  o 부산앞바다(동부평수구역. 서부평수구역 제외) / (2) 풍랑주의보 해제 : 동해남부앞바다(울산앞바다),
2025-12-12 18:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 12일 18시 00분 / (2) 풍랑주의보 해제 : 2025년 12월 12일 20시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다),
2025-12-12 22:00,대구·경상북도,(1) 풍랑주의보 연장 : 2025년 12월 12일 22시 00분,(1) 풍랑주의보 연장 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,(1) 풍랑주의보 연장 /   o 해제 예고: 13일 새벽(03시~06시)
2025-12-13 3:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 13일 05시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다. 남해동부안쪽먼바다. 남해동부바깥먼바다,
2025-12-13 3:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 13일 05시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,
2025-12-13 20:30,대구·경상북도,(1) 대설주의보 발표 : 2025년 12월 13일 20시 30분,(1) 대설주의보 발표 : 경상북도(상주),
2025-12-13 21:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 13일 23시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 13일 23시 00분,(1) 풍랑주의보 발표 : 남해동부안쪽먼바다 / (2) 풍랑주의보 발표 : 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 15일 새벽(03시~06시) / (2) 풍랑주의보 발표 /   o 해제 예고: 15일 오전(09시~12시)
2025-12-13 22:00,대구·경상북도,(1) 대설주의보 해제 : 2025년 12월 13일 22시 00분,(1) 대설주의보 해제 : 경상북도(상주),
2025-12-14 0:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 14일 02시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 15일 늦은 오후(15시~18시)
2025-12-14 0:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 14일 02시 00분 / (2) 풍랑주의보 발표 : 2025년 12월 14일 02시 00분 / (3) 풍랑주의보 발표 : 2025년 12월 14일 02시 00분,(1) 강풍주의보 발표 : 울릉도.독도 / (2) 풍랑주의보 발표 : 동해남부북쪽안쪽먼바다 / (3) 풍랑주의보 발표 : 동해남부북쪽바깥먼바다,(1) 강풍주의보 발표 /   o 해제 예고: 15일 늦은 오후(15시~18시) / (2) 풍랑주의보 발표 /   o 해제 예고: 15일 늦은 오후(15시~18시) / (3) 풍랑주의보 발표 /   o 해제 예고: 15일 밤(21시~24시)
2025-12-14 12:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 14일 14시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다) /  o 경북남부앞바다(평수구역 제외),(1) 풍랑주의보 발표 /   o 해제 예고: 15일 늦은 오후(15시~18시)
2025-12-14 16:00,대구·경상북도,(1) 풍랑경보 변경 : 2025년 12월 14일 18시 00분 / (2) 풍랑경보 변경 : 2025년 12월 14일 18시 00분,(1) 풍랑경보 변경 : 동해남부북쪽안쪽먼바다 / (2) 풍랑경보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑경보 변경 /   o 해제 예고: 15일 늦은 오후(15시~18시) / (2) 풍랑경보 변경 /   o 해제 예고: 15일 밤(21시~24시)
2025-12-14 22:00,대구·경상북도,(1) 풍랑주의보 변경 : 2025년 12월 15일 00시 00분,(1) 풍랑주의보 변경 : 동해남부북쪽안쪽먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 15일 늦은 오후(15시~18시)
2025-12-14 23:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 15일 01시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(울산앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 15일 오전(09시~12시)
2025-12-15 3:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 15일 05시 00분,(1) 풍랑주의보 해제 : 남해동부안쪽먼바다,
2025-12-15 3:00,대구·경상북도,(1) 풍랑주의보 변경 : 2025년 12월 15일 05시 00분,(1) 풍랑주의보 변경 : 동해남부북쪽바깥먼바다,(1) 풍랑주의보 변경 /   o 해제 예고: 15일 밤(21시~24시)
2025-12-15 5:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 15일 05시 00분,(1) 풍랑주의보 해제 : 울산앞바다(평수구역. 연안바다),
2025-12-15 6:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 15일 08시 00분,(1) 풍랑주의보 해제 : 남해동부바깥먼바다,
2025-12-15 9:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 15일 11시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(울산앞바다) /  o 울산앞바다(평수구역. 연안바다 제외),
2025-12-15 10:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 15일 12시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다) /  o 경북남부앞바다(평수구역 제외),
2025-12-15 16:00,부산·울산·경상남도,(1) 풍랑주의보 해제 : 2025년 12월 15일 18시 00분,(1) 풍랑주의보 해제 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,
2025-12-15 16:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 15일 16시 00분 / (2) 풍랑주의보 연장 : 2025년 12월 15일 16시 00분,(1) 강풍주의보 해제 : 울릉도.독도 / (2) 풍랑주의보 연장 : 동해남부북쪽안쪽먼바다,(2) 풍랑주의보 연장 /   o 해제 예고: 15일 밤(21시~24시)
2025-12-16 0:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 16일 03시 00분,(1) 풍랑주의보 해제 : 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,
2025-12-17 2:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 17일 02시 00분,(1) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 17일 밤(21시~24시)
2025-12-17 12:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 17일 14시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북북부앞바다). 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 18일 새벽(03시~06시)
2025-12-17 16:00,대구·경상북도,(1) 풍랑주의보 발표 : 2025년 12월 17일 18시 00분,(1) 풍랑주의보 발표 : 동해남부앞바다(경북남부앞바다),(1) 풍랑주의보 발표 /   o 해제 예고: 18일 새벽(03시~06시)
2025-12-17 16:10,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 17일 16시 10분,(1) 풍랑주의보 해제 : 경북남부앞바다(평수구역),
2025-12-18 0:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 18일 00시 00분,(1) 강풍주의보 해제 : 울릉도.독도,
2025-12-18 3:00,대구·경상북도,(1) 풍랑주의보 해제 : 2025년 12월 18일 05시 00분,(1) 풍랑주의보 해제 : 동해남부앞바다(경북남부앞바다. 경북북부앞바다). 동해남부북쪽안쪽먼바다. 동해남부북쪽바깥먼바다 /  o 경북남부앞바다(평수구역 제외),
2025-12-19 13:40,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 19일 13시 40분,(1) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 19일 밤(21시~24시)
2025-12-20 0:00,대구·경상북도,(1) 강풍주의보 연장 : 2025년 12월 20일 00시 00분,(1) 강풍주의보 연장 : 울릉도.독도,(1) 강풍주의보 연장 /   o 해제 예고: 20일 오전(09시~12시)
2025-12-20 3:00,대구·경상북도,(1) 강풍주의보 해제 : 2025년 12월 20일 03시 00분,(1) 강풍주의보 해제 : 울릉도.독도,
2025-12-21 0:00,대구·경상북도,(1) 강풍주의보 발표 : 2025년 12월 21일 00시 00분,(1) 강풍주의보 발표 : 울릉도.독도,(1) 강풍주의보 발표 /   o 해제 예고: 22일 오전(09시~12시)
2025-12-21 1:30,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 21일 03시 00분,(1) 풍랑주의보 발표 : 남해동부안쪽먼바다. 남해동부바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 22일 새벽(03시~06시)
2025-12-21 5:00,부산·울산·경상남도,(1) 풍랑주의보 발표 : 2025년 12월 21일 06시 00분,(1) 풍랑주의보 발표 : 동해남부남쪽안쪽먼바다. 동해남부남쪽바깥먼바다,(1) 풍랑주의보 발표 /   o 해제 예고: 22일 늦은 오후(15시~18시)
